Bb	CP	Solvent	Electrode	Additives	Prior_score
Levullinic_acid	Ph-maleimide	ACN	Platinum	Ptsoh	0.7440268
Levullinic_acid	Ph-maleimide	ACN	Platinum	Formic_acid	0.016218
Levullinic_acid	Ph-maleimide	ACN	Platinum	CsCO3	0.570798
Levullinic_acid	Ph-maleimide	ACN	Platinum	Triethylamine	0.0020638
Levullinic_acid	Ph-maleimide	ACN	Platinum	NiCl2	0.289232
Levullinic_acid	Ph-maleimide	ACN	Platinum	CuCl2	0.0246499
Levullinic_acid	Ph-maleimide	ACN	Platinum	Pd(OAc)2	0.3760022
Levullinic_acid	Ph-maleimide	ACN	Platinum	Nothing	0.3155933
Levullinic_acid	Ph-maleimide	DMF	Carbon	Ptsoh	0.8403383
Levullinic_acid	Ph-maleimide	DMF	Carbon	Formic_acid	0.0056512
Levullinic_acid	Ph-maleimide	DMF	Carbon	CsCO3	0.7081946
Levullinic_acid	Ph-maleimide	DMF	Carbon	Triethylamine	0.0070868
Levullinic_acid	Ph-maleimide	DMF	Carbon	NiCl2	0.0139657
Levullinic_acid	Ph-maleimide	DMF	Carbon	CuCl2	0.1198436
Levullinic_acid	Ph-maleimide	DMF	Carbon	Pd(OAc)2	0.0731706
Levullinic_acid	Ph-maleimide	DMF	Carbon	Dy(OTf)3	0.0041648
Levullinic_acid	Ph-maleimide	DMF	Carbon	Nothing	0.5896969
Levullinic_acid	Ph-maleimide	DMF	Platinum	Ptsoh	0.8410589
Levullinic_acid	Ph-maleimide	DMF	Platinum	Formic_acid	0.0005374
Levullinic_acid	Ph-maleimide	DMF	Platinum	CsCO3	0.6103874
Levullinic_acid	Ph-maleimide	DMF	Platinum	Triethylamine	0.0038238
Levullinic_acid	Ph-maleimide	DMF	Platinum	NiCl2	0.19808
Levullinic_acid	Ph-maleimide	DMF	Platinum	CuCl2	0.1130892
Levullinic_acid	Ph-maleimide	DMF	Platinum	Pd(OAc)2	0.2508672
Levullinic_acid	Ph-maleimide	DMF	Platinum	Dy(OTf)3	0.1056645
Levullinic_acid	Ph-maleimide	DMF	Platinum	Nothing	0.5959938
Levullinic_acid	Isoprene	ACN	Carbon	Ptsoh	0.0778113
Levullinic_acid	Isoprene	ACN	Carbon	Formic_acid	0.0081871
Levullinic_acid	Isoprene	ACN	Carbon	CsCO3	0.1261996
Levullinic_acid	Isoprene	ACN	Carbon	Triethylamine	0.0030378
Levullinic_acid	Isoprene	ACN	Carbon	NiCl2	0.0008011
Levullinic_acid	Isoprene	ACN	Carbon	CuCl2	0.0129593
Levullinic_acid	Isoprene	ACN	Carbon	Pd(OAc)2	0.0030232
Levullinic_acid	Isoprene	ACN	Carbon	Dy(OTf)3	9.64e-05
Levullinic_acid	Isoprene	ACN	Carbon	Nothing	0.4346044
Levullinic_acid	Isoprene	ACN	Platinum	Ptsoh	0.0655493
Levullinic_acid	Isoprene	ACN	Platinum	Formic_acid	0.002035
Levullinic_acid	Isoprene	ACN	Platinum	CsCO3	0.1489636
Levullinic_acid	Isoprene	ACN	Platinum	Triethylamine	0.0108854
Levullinic_acid	Isoprene	ACN	Platinum	NiCl2	0.0204067
Levullinic_acid	Isoprene	ACN	Platinum	CuCl2	0.0585247
Levullinic_acid	Isoprene	ACN	Platinum	Pd(OAc)2	0.0109306
Levullinic_acid	Isoprene	ACN	Platinum	Dy(OTf)3	0.005582
Levullinic_acid	Isoprene	ACN	Platinum	Nothing	0.3014208
Levullinic_acid	Isoprene	DMF	Carbon	Ptsoh	0.0890264
Levullinic_acid	Isoprene	DMF	Carbon	Formic_acid	0.0283291
Levullinic_acid	Isoprene	DMF	Carbon	CsCO3	0.319218
Levullinic_acid	Isoprene	DMF	Carbon	Triethylamine	0.0316539
Levullinic_acid	Isoprene	DMF	Carbon	NiCl2	0.0002657
Levullinic_acid	Isoprene	DMF	Carbon	CuCl2	0.0133016
Levullinic_acid	Isoprene	DMF	Carbon	Pd(OAc)2	0.0001795
Levullinic_acid	Isoprene	DMF	Carbon	Dy(OTf)3	9.8e-06
Levullinic_acid	Isoprene	DMF	Carbon	Nothing	0.3537195
Levullinic_acid	Isoprene	DMF	Platinum	Ptsoh	0.0916825
Levullinic_acid	Isoprene	DMF	Platinum	Formic_acid	0.0264219
Levullinic_acid	Isoprene	DMF	Platinum	CsCO3	0.2195832
Levullinic_acid	Isoprene	DMF	Platinum	Triethylamine	0.0069619
Levullinic_acid	Isoprene	DMF	Platinum	NiCl2	0.0232499
Levullinic_acid	Isoprene	DMF	Platinum	CuCl2	0.0637523
Levullinic_acid	Isoprene	DMF	Platinum	Pd(OAc)2	0.0316567
Levullinic_acid	Isoprene	DMF	Platinum	Dy(OTf)3	0.0254491
Levullinic_acid	Isoprene	DMF	Platinum	Nothing	0.4817795
Carotene	2-hydroxy-5-nitrobenzaldehyde	ACN	Carbon	Ptsoh	0.0002803
Carotene	2-hydroxy-5-nitrobenzaldehyde	ACN	Carbon	Formic_acid	7e-07
Carotene	2-hydroxy-5-nitrobenzaldehyde	ACN	Carbon	Triethylamine	0.0
Carotene	2-hydroxy-5-nitrobenzaldehyde	ACN	Carbon	NiCl2	0.0008872
Carotene	2-hydroxy-5-nitrobenzaldehyde	ACN	Carbon	CuCl2	3.38e-05
Carotene	2-hydroxy-5-nitrobenzaldehyde	ACN	Carbon	Pd(OAc)2	0.0002013
Carotene	2-hydroxy-5-nitrobenzaldehyde	ACN	Carbon	Dy(OTf)3	0.0036123
Carotene	2-hydroxy-5-nitrobenzaldehyde	ACN	Carbon	Nothing	0.0002876
Carotene	2-hydroxy-5-nitrobenzaldehyde	ACN	Platinum	Ptsoh	1.09e-05
Carotene	2-hydroxy-5-nitrobenzaldehyde	ACN	Platinum	Formic_acid	1e-07
Carotene	2-hydroxy-5-nitrobenzaldehyde	ACN	Platinum	CsCO3	0.000193
Carotene	2-hydroxy-5-nitrobenzaldehyde	ACN	Platinum	Triethylamine	1e-07
Carotene	2-hydroxy-5-nitrobenzaldehyde	ACN	Platinum	NiCl2	0.003709
Carotene	2-hydroxy-5-nitrobenzaldehyde	ACN	Platinum	CuCl2	2.3e-06
Carotene	2-hydroxy-5-nitrobenzaldehyde	ACN	Platinum	Pd(OAc)2	0.0070012
Carotene	2-hydroxy-5-nitrobenzaldehyde	ACN	Platinum	Dy(OTf)3	0.0006402
Carotene	2-hydroxy-5-nitrobenzaldehyde	ACN	Platinum	Nothing	3e-07
Carotene	2-hydroxy-5-nitrobenzaldehyde	DMF	Carbon	Ptsoh	0.0008071
Carotene	2-hydroxy-5-nitrobenzaldehyde	DMF	Carbon	Formic_acid	5.11e-05
Carotene	2-hydroxy-5-nitrobenzaldehyde	DMF	Carbon	CsCO3	0.0011932
Carotene	2-hydroxy-5-nitrobenzaldehyde	DMF	Carbon	Triethylamine	1e-07
Carotene	2-hydroxy-5-nitrobenzaldehyde	DMF	Carbon	NiCl2	4.61e-05
Carotene	2-hydroxy-5-nitrobenzaldehyde	DMF	Carbon	CuCl2	5.4e-06
Carotene	2-hydroxy-5-nitrobenzaldehyde	DMF	Carbon	Pd(OAc)2	0.0001617
Carotene	2-hydroxy-5-nitrobenzaldehyde	DMF	Carbon	Dy(OTf)3	0.0001233
Carotene	2-hydroxy-5-nitrobenzaldehyde	DMF	Carbon	Nothing	0.0006661
Carotene	2-hydroxy-5-nitrobenzaldehyde	DMF	Platinum	Ptsoh	0.0049367
Carotene	2-hydroxy-5-nitrobenzaldehyde	DMF	Platinum	Formic_acid	0.0
Carotene	2-hydroxy-5-nitrobenzaldehyde	DMF	Platinum	CsCO3	0.0003
Carotene	2-hydroxy-5-nitrobenzaldehyde	DMF	Platinum	Triethylamine	0.0
Carotene	2-hydroxy-5-nitrobenzaldehyde	DMF	Platinum	NiCl2	0.0200416
Carotene	2-hydroxy-5-nitrobenzaldehyde	DMF	Platinum	CuCl2	2.77e-05
Carotene	2-hydroxy-5-nitrobenzaldehyde	DMF	Platinum	Pd(OAc)2	0.005266
Carotene	2-hydroxy-5-nitrobenzaldehyde	DMF	Platinum	Dy(OTf)3	0.0339342
Carotene	2-hydroxy-5-nitrobenzaldehyde	DMF	Platinum	Nothing	1.81e-05
Carotene	Propylamine	ACN	Carbon	Ptsoh	0.4004283
Carotene	Propylamine	ACN	Carbon	Formic_acid	0.0001054
Carotene	Propylamine	ACN	Carbon	CsCO3	0.098374
Carotene	Propylamine	ACN	Carbon	Triethylamine	0.0015109
Carotene	Propylamine	ACN	Carbon	NiCl2	0.0424909
Carotene	Propylamine	ACN	Carbon	CuCl2	0.0283443
Carotene	Propylamine	ACN	Carbon	Pd(OAc)2	0.0840797
Carotene	Propylamine	ACN	Carbon	Dy(OTf)3	0.0245496
Carotene	Propylamine	ACN	Carbon	Nothing	0.0670971
Carotene	Propylamine	ACN	Platinum	Ptsoh	0.3307838
Carotene	Propylamine	ACN	Platinum	Formic_acid	2.4e-05
Carotene	Propylamine	ACN	Platinum	CsCO3	0.023182
Carotene	Propylamine	ACN	Platinum	Triethylamine	4e-07
Carotene	Propylamine	ACN	Platinum	NiCl2	0.2539347
Carotene	Propylamine	ACN	Platinum	CuCl2	0.0007585
Carotene	Propylamine	ACN	Platinum	Pd(OAc)2	0.3535112
Carotene	Propylamine	ACN	Platinum	Dy(OTf)3	0.2967895
Carotene	Propylamine	ACN	Platinum	Nothing	0.0063424
Carotene	Propylamine	DMF	Carbon	Ptsoh	0.7324768
Carotene	Propylamine	DMF	Carbon	Formic_acid	0.0026564
Carotene	Propylamine	DMF	Carbon	CsCO3	0.0933997
Carotene	Propylamine	DMF	Carbon	Triethylamine	0.0004079
Carotene	Propylamine	DMF	Carbon	NiCl2	0.0212847
Carotene	Propylamine	DMF	Carbon	CuCl2	0.0465518
Carotene	Propylamine	DMF	Carbon	Pd(OAc)2	0.0022091
Carotene	Propylamine	DMF	Carbon	Dy(OTf)3	0.0204871
Carotene	Propylamine	DMF	Carbon	Nothing	0.0771321
Carotene	Propylamine	DMF	Platinum	Ptsoh	0.6288666
Carotene	Propylamine	DMF	Platinum	Formic_acid	1.15e-05
Carotene	Propylamine	DMF	Platinum	CsCO3	0.0818694
Carotene	Propylamine	DMF	Platinum	Triethylamine	9.8e-06
Carotene	Propylamine	DMF	Platinum	NiCl2	0.3533296
Carotene	Propylamine	DMF	Platinum	CuCl2	0.0047502
Carotene	Propylamine	DMF	Platinum	Pd(OAc)2	0.168512
Carotene	Propylamine	DMF	Platinum	Dy(OTf)3	0.2478096
Carotene	Propylamine	DMF	Platinum	Nothing	0.0446375
Carotene	DABCO	ACN	Carbon	Ptsoh	7.42e-05
Carotene	DABCO	ACN	Carbon	Formic_acid	1e-07
Carotene	DABCO	ACN	Carbon	CsCO3	2.1e-06
Carotene	DABCO	ACN	Carbon	Triethylamine	1.1e-06
Carotene	DABCO	ACN	Carbon	NiCl2	0.0002323
Carotene	DABCO	ACN	Carbon	CuCl2	0.0
Carotene	DABCO	ACN	Carbon	Pd(OAc)2	0.0001081
Carotene	DABCO	ACN	Carbon	Dy(OTf)3	0.000132
Carotene	DABCO	ACN	Carbon	Nothing	4e-07
Carotene	DABCO	ACN	Platinum	Ptsoh	1.09e-05
Carotene	DABCO	ACN	Platinum	Formic_acid	2e-07
Carotene	DABCO	ACN	Platinum	CsCO3	2.03e-05
Carotene	DABCO	ACN	Platinum	Triethylamine	0.0
Carotene	DABCO	ACN	Platinum	NiCl2	2.74e-05
Carotene	DABCO	ACN	Platinum	CuCl2	1e-07
Carotene	DABCO	ACN	Platinum	Pd(OAc)2	0.0006112
Carotene	DABCO	ACN	Platinum	Dy(OTf)3	0.0057409
Carotene	DABCO	ACN	Platinum	Nothing	3e-07
Carotene	DABCO	DMF	Carbon	Ptsoh	0.0030752
Carotene	DABCO	DMF	Carbon	Formic_acid	8e-07
Carotene	DABCO	DMF	Carbon	CsCO3	8.3e-06
Carotene	DABCO	DMF	Carbon	Triethylamine	0.0
Carotene	DABCO	DMF	Carbon	NiCl2	0.0031554
Carotene	DABCO	DMF	Carbon	CuCl2	3e-07
Carotene	DABCO	DMF	Carbon	Pd(OAc)2	0.0009095
Carotene	DABCO	DMF	Carbon	Dy(OTf)3	0.0085052
Carotene	DABCO	DMF	Carbon	Nothing	7e-07
Carotene	DABCO	DMF	Platinum	Ptsoh	1.8e-05
Carotene	DABCO	DMF	Platinum	Formic_acid	0.0
Carotene	DABCO	DMF	Platinum	CsCO3	0.0001383
Carotene	DABCO	DMF	Platinum	Triethylamine	0.0
Carotene	DABCO	DMF	Platinum	NiCl2	0.0046881
Carotene	DABCO	DMF	Platinum	CuCl2	0.0
Carotene	DABCO	DMF	Platinum	Pd(OAc)2	0.0036236
Carotene	DABCO	DMF	Platinum	Dy(OTf)3	0.0080485
Carotene	DABCO	DMF	Platinum	Nothing	7e-07
Carotene	Potassium_cyanide	ACN	Carbon	Ptsoh	0.6252875
Carotene	Potassium_cyanide	ACN	Carbon	Formic_acid	0.0010522
Carotene	Potassium_cyanide	ACN	Carbon	CsCO3	0.1596046
Carotene	Potassium_cyanide	ACN	Carbon	Triethylamine	0.0008076
Carotene	Potassium_cyanide	ACN	Carbon	NiCl2	0.0403635
Carotene	Potassium_cyanide	ACN	Carbon	CuCl2	0.0062419
Carotene	Potassium_cyanide	ACN	Carbon	Pd(OAc)2	0.0118301
Carotene	Potassium_cyanide	ACN	Carbon	Dy(OTf)3	0.1013891
Carotene	Potassium_cyanide	ACN	Carbon	Nothing	0.0584907
Carotene	Potassium_cyanide	ACN	Platinum	Ptsoh	0.3778873
Carotene	Potassium_cyanide	ACN	Platinum	Formic_acid	1.5e-06
Carotene	Potassium_cyanide	ACN	Platinum	CsCO3	0.0292636
Carotene	Potassium_cyanide	ACN	Platinum	Triethylamine	7e-07
Carotene	Potassium_cyanide	ACN	Platinum	NiCl2	0.2053584
Carotene	Potassium_cyanide	ACN	Platinum	CuCl2	0.0031251
Carotene	Potassium_cyanide	ACN	Platinum	Pd(OAc)2	0.2551427
Carotene	Potassium_cyanide	ACN	Platinum	Dy(OTf)3	0.2972167
Carotene	Potassium_cyanide	ACN	Platinum	Nothing	0.0084168
Carotene	Potassium_cyanide	DMF	Carbon	Ptsoh	0.650294
Carotene	Potassium_cyanide	DMF	Carbon	Formic_acid	0.0016171
Carotene	Potassium_cyanide	DMF	Carbon	CsCO3	0.0611272
Carotene	Potassium_cyanide	DMF	Carbon	Triethylamine	1.57e-05
Carotene	Potassium_cyanide	DMF	Carbon	NiCl2	0.002635
Carotene	Potassium_cyanide	DMF	Carbon	CuCl2	0.0147267
Carotene	Potassium_cyanide	DMF	Carbon	Pd(OAc)2	0.0172404
Carotene	Potassium_cyanide	DMF	Carbon	Dy(OTf)3	0.0181832
Carotene	Potassium_cyanide	DMF	Carbon	Nothing	0.0609571
Carotene	Potassium_cyanide	DMF	Platinum	Ptsoh	0.5813979
Carotene	Potassium_cyanide	DMF	Platinum	Formic_acid	6.9e-06
Carotene	Potassium_cyanide	DMF	Platinum	CsCO3	0.0566608
Carotene	Potassium_cyanide	DMF	Platinum	Triethylamine	2.7e-06
Carotene	Potassium_cyanide	DMF	Platinum	NiCl2	0.2300799
Carotene	Potassium_cyanide	DMF	Platinum	CuCl2	0.0051545
Carotene	Potassium_cyanide	DMF	Platinum	Pd(OAc)2	0.2348094
Carotene	Potassium_cyanide	DMF	Platinum	Dy(OTf)3	0.4579115
Carotene	Potassium_cyanide	DMF	Platinum	Nothing	0.0407497
Carotene	Rawal_diene	ACN	Carbon	Ptsoh	0.5483528
Carotene	Rawal_diene	ACN	Carbon	Formic_acid	0.0001084
Carotene	Rawal_diene	ACN	Carbon	CsCO3	0.1316464
Carotene	Rawal_diene	ACN	Carbon	Triethylamine	2.05e-05
Carotene	Rawal_diene	ACN	Carbon	NiCl2	0.0714873
Carotene	Rawal_diene	ACN	Carbon	CuCl2	0.0030019
Carotene	Rawal_diene	ACN	Carbon	Pd(OAc)2	0.0156126
Carotene	Rawal_diene	ACN	Carbon	Dy(OTf)3	0.070165
Carotene	Rawal_diene	ACN	Carbon	Nothing	0.0762037
Carotene	Rawal_diene	ACN	Platinum	Ptsoh	0.3861839
Carotene	Rawal_diene	ACN	Platinum	Formic_acid	3.9e-06
Carotene	Rawal_diene	ACN	Platinum	CsCO3	0.0402247
Carotene	Rawal_diene	ACN	Platinum	Triethylamine	1.21e-05
Carotene	Rawal_diene	ACN	Platinum	NiCl2	0.1903287
Carotene	Rawal_diene	ACN	Platinum	CuCl2	0.005984
Carotene	Rawal_diene	ACN	Platinum	Pd(OAc)2	0.20683
Carotene	Rawal_diene	ACN	Platinum	Dy(OTf)3	0.3064305
Carotene	Rawal_diene	ACN	Platinum	Nothing	0.0052702
Carotene	Rawal_diene	DMF	Carbon	Ptsoh	0.6506361
Carotene	Rawal_diene	DMF	Carbon	Formic_acid	0.0014044
Carotene	Rawal_diene	DMF	Carbon	CsCO3	0.1028184
Carotene	Rawal_diene	DMF	Carbon	Triethylamine	0.0010134
Carotene	Rawal_diene	DMF	Carbon	NiCl2	0.0513516
Carotene	Rawal_diene	DMF	Carbon	CuCl2	0.032607
Carotene	Rawal_diene	DMF	Carbon	Pd(OAc)2	0.0018107
Carotene	Rawal_diene	DMF	Carbon	Dy(OTf)3	0.0053327
Carotene	Rawal_diene	DMF	Carbon	Nothing	0.0512477
Carotene	Rawal_diene	DMF	Platinum	Ptsoh	0.6016979
Carotene	Rawal_diene	DMF	Platinum	Formic_acid	4.1e-06
Carotene	Rawal_diene	DMF	Platinum	CsCO3	0.0416289
Carotene	Rawal_diene	DMF	Platinum	Triethylamine	4.9e-06
Carotene	Rawal_diene	DMF	Platinum	NiCl2	0.3885473
Carotene	Rawal_diene	DMF	Platinum	CuCl2	0.0034831
Carotene	Rawal_diene	DMF	Platinum	Pd(OAc)2	0.3006297
Carotene	Rawal_diene	DMF	Platinum	Dy(OTf)3	0.1959514
Carotene	Rawal_diene	DMF	Platinum	Nothing	0.0303467
Carotene	Tetrachloroisophthalodinitrile	ACN	Carbon	Ptsoh	0.5574535
Carotene	Tetrachloroisophthalodinitrile	ACN	Carbon	Formic_acid	0.000197
Carotene	Tetrachloroisophthalodinitrile	ACN	Carbon	CsCO3	0.1162501
Carotene	Tetrachloroisophthalodinitrile	ACN	Carbon	Triethylamine	0.0014703
Carotene	Tetrachloroisophthalodinitrile	ACN	Carbon	NiCl2	0.0109964
Carotene	Tetrachloroisophthalodinitrile	ACN	Carbon	CuCl2	0.0231348
Carotene	Tetrachloroisophthalodinitrile	ACN	Carbon	Pd(OAc)2	0.0103141
Carotene	Tetrachloroisophthalodinitrile	ACN	Carbon	Dy(OTf)3	0.1018494
Carotene	Tetrachloroisophthalodinitrile	ACN	Carbon	Nothing	0.0398725
Carotene	Tetrachloroisophthalodinitrile	ACN	Platinum	Ptsoh	0.330041
Carotene	Tetrachloroisophthalodinitrile	ACN	Platinum	Formic_acid	4.4e-06
Carotene	Tetrachloroisophthalodinitrile	ACN	Platinum	CsCO3	0.0205296
Carotene	Tetrachloroisophthalodinitrile	ACN	Platinum	Triethylamine	0.0
Carotene	Tetrachloroisophthalodinitrile	ACN	Platinum	NiCl2	0.3482296
Carotene	Tetrachloroisophthalodinitrile	ACN	Platinum	CuCl2	0.0032483
Carotene	Tetrachloroisophthalodinitrile	ACN	Platinum	Pd(OAc)2	0.3862578
Carotene	Tetrachloroisophthalodinitrile	ACN	Platinum	Dy(OTf)3	0.4057502
Carotene	Tetrachloroisophthalodinitrile	ACN	Platinum	Nothing	0.0087999
Carotene	Tetrachloroisophthalodinitrile	DMF	Carbon	Ptsoh	0.740543
Carotene	Tetrachloroisophthalodinitrile	DMF	Carbon	Formic_acid	0.0005271
Carotene	Tetrachloroisophthalodinitrile	DMF	Carbon	CsCO3	0.1022424
Carotene	Tetrachloroisophthalodinitrile	DMF	Carbon	Triethylamine	0.0011874
Carotene	Tetrachloroisophthalodinitrile	DMF	Carbon	NiCl2	0.0026387
Carotene	Tetrachloroisophthalodinitrile	DMF	Carbon	CuCl2	0.008082
Carotene	Tetrachloroisophthalodinitrile	DMF	Carbon	Pd(OAc)2	0.0202585
Carotene	Tetrachloroisophthalodinitrile	DMF	Carbon	Dy(OTf)3	0.0102208
Carotene	Tetrachloroisophthalodinitrile	DMF	Carbon	Nothing	0.0384723
Carotene	Tetrachloroisophthalodinitrile	DMF	Platinum	Ptsoh	0.5892117
Carotene	Tetrachloroisophthalodinitrile	DMF	Platinum	Formic_acid	7.39e-05
Carotene	Tetrachloroisophthalodinitrile	DMF	Platinum	CsCO3	0.0385254
Carotene	Tetrachloroisophthalodinitrile	DMF	Platinum	Triethylamine	4e-06
Carotene	Tetrachloroisophthalodinitrile	DMF	Platinum	NiCl2	0.1661462
Carotene	Tetrachloroisophthalodinitrile	DMF	Platinum	CuCl2	0.0088453
Carotene	Tetrachloroisophthalodinitrile	DMF	Platinum	Pd(OAc)2	0.3248901
Carotene	Tetrachloroisophthalodinitrile	DMF	Platinum	Dy(OTf)3	0.443684
Carotene	Tetrachloroisophthalodinitrile	DMF	Platinum	Nothing	0.0464298
Carotene	Propiolic_acid	ACN	Carbon	Ptsoh	0.4767339
Carotene	Propiolic_acid	ACN	Carbon	Formic_acid	0.0004614
Carotene	Propiolic_acid	ACN	Carbon	CsCO3	0.1099236
Carotene	Propiolic_acid	ACN	Carbon	Triethylamine	0.00063
Carotene	Propiolic_acid	ACN	Carbon	NiCl2	0.0887874
Carotene	Propiolic_acid	ACN	Carbon	CuCl2	0.0102439
Carotene	Propiolic_acid	ACN	Carbon	Pd(OAc)2	0.1125401
Carotene	Propiolic_acid	ACN	Carbon	Dy(OTf)3	0.0586957
Carotene	Propiolic_acid	ACN	Carbon	Nothing	0.0445879
Carotene	Propiolic_acid	ACN	Platinum	Ptsoh	0.3463102
Carotene	Propiolic_acid	ACN	Platinum	Formic_acid	0.0
Carotene	Propiolic_acid	ACN	Platinum	CsCO3	0.0184908
Carotene	Propiolic_acid	ACN	Platinum	Triethylamine	1.46e-05
Carotene	Propiolic_acid	ACN	Platinum	NiCl2	0.4186073
Carotene	Propiolic_acid	ACN	Platinum	CuCl2	0.0014999
Carotene	Propiolic_acid	ACN	Platinum	Pd(OAc)2	0.2895259
Carotene	Propiolic_acid	ACN	Platinum	Dy(OTf)3	0.3242815
Carotene	Propiolic_acid	ACN	Platinum	Nothing	0.0046833
Carotene	Propiolic_acid	DMF	Carbon	Ptsoh	0.6173333
Carotene	Propiolic_acid	DMF	Carbon	Formic_acid	0.0005713
Carotene	Propiolic_acid	DMF	Carbon	CsCO3	0.0758968
Carotene	Propiolic_acid	DMF	Carbon	Triethylamine	3.94e-05
Carotene	Propiolic_acid	DMF	Carbon	NiCl2	0.0073163
Carotene	Propiolic_acid	DMF	Carbon	CuCl2	0.009865
Carotene	Propiolic_acid	DMF	Carbon	Pd(OAc)2	0.0095267
Carotene	Propiolic_acid	DMF	Carbon	Dy(OTf)3	0.0055677
Carotene	Propiolic_acid	DMF	Carbon	Nothing	0.0766437
Carotene	Propiolic_acid	DMF	Platinum	Ptsoh	0.6388962
Carotene	Propiolic_acid	DMF	Platinum	Formic_acid	3.96e-05
Carotene	Propiolic_acid	DMF	Platinum	CsCO3	0.0752977
Carotene	Propiolic_acid	DMF	Platinum	Triethylamine	0.0
Carotene	Propiolic_acid	DMF	Platinum	NiCl2	0.3159659
Carotene	Propiolic_acid	DMF	Platinum	CuCl2	0.006887
Carotene	Propiolic_acid	DMF	Platinum	Pd(OAc)2	0.3668218
Carotene	Propiolic_acid	DMF	Platinum	Dy(OTf)3	0.4884341
Carotene	Propiolic_acid	DMF	Platinum	Nothing	0.045162
Carotene	Carveol	ACN	Carbon	Ptsoh	0.6116728
Carotene	Carveol	ACN	Carbon	Formic_acid	0.0001969
Carotene	Carveol	ACN	Carbon	CsCO3	0.0688521
Carotene	Carveol	ACN	Carbon	Triethylamine	4.66e-05
Carotene	Carveol	ACN	Carbon	NiCl2	0.0711569
Carotene	Carveol	ACN	Carbon	CuCl2	0.0012198
Carotene	Carveol	ACN	Carbon	Pd(OAc)2	0.0457991
Carotene	Carveol	ACN	Carbon	Dy(OTf)3	0.1137503
Carotene	Carveol	ACN	Carbon	Nothing	0.067426
Carotene	Carveol	ACN	Platinum	Ptsoh	0.2223037
Carotene	Carveol	ACN	Platinum	Formic_acid	6e-07
Carotene	Carveol	ACN	Platinum	CsCO3	0.0660163
Carotene	Carveol	ACN	Platinum	Triethylamine	3.1e-06
Carotene	Carveol	ACN	Platinum	NiCl2	0.1990512
Carotene	Carveol	ACN	Platinum	CuCl2	0.0100664
Carotene	Carveol	ACN	Platinum	Pd(OAc)2	0.3956611
Carotene	Carveol	ACN	Platinum	Dy(OTf)3	0.458312
Carotene	Carveol	ACN	Platinum	Nothing	0.0124656
Carotene	Carveol	DMF	Carbon	Ptsoh	0.7383629
Carotene	Carveol	DMF	Carbon	Formic_acid	0.0007312
Carotene	Carveol	DMF	Carbon	CsCO3	0.0661938
Carotene	Carveol	DMF	Carbon	Triethylamine	0.0005971
Carotene	Carveol	DMF	Carbon	NiCl2	0.0338805
Carotene	Carveol	DMF	Carbon	CuCl2	0.0092371
Carotene	Carveol	DMF	Carbon	Pd(OAc)2	0.0074837
Carotene	Carveol	DMF	Carbon	Dy(OTf)3	0.0356235
Carotene	Carveol	DMF	Carbon	Nothing	0.0379908
Carotene	Carveol	DMF	Platinum	Ptsoh	0.5058263
Carotene	Carveol	DMF	Platinum	Formic_acid	1.2e-05
Carotene	Carveol	DMF	Platinum	CsCO3	0.1060436
Carotene	Carveol	DMF	Platinum	Triethylamine	0.0
Carotene	Carveol	DMF	Platinum	NiCl2	0.1674902
Carotene	Carveol	DMF	Platinum	CuCl2	0.0022081
Carotene	Carveol	DMF	Platinum	Pd(OAc)2	0.2968332
Carotene	Carveol	DMF	Platinum	Dy(OTf)3	0.3016722
Carotene	Carveol	DMF	Platinum	Nothing	0.01823
Carotene	Dimethylamine	ACN	Carbon	Ptsoh	0.5030367
Carotene	Dimethylamine	ACN	Carbon	Formic_acid	0.0005801
Carotene	Dimethylamine	ACN	Carbon	CsCO3	0.1178681
Carotene	Dimethylamine	ACN	Carbon	Triethylamine	0.0007202
Carotene	Dimethylamine	ACN	Carbon	NiCl2	0.0024658
Carotene	Dimethylamine	ACN	Carbon	CuCl2	0.0067112
Carotene	Dimethylamine	ACN	Carbon	Pd(OAc)2	0.0185622
Carotene	Dimethylamine	ACN	Carbon	Dy(OTf)3	0.0807593
Carotene	Dimethylamine	ACN	Carbon	Nothing	0.1266496
Carotene	Dimethylamine	ACN	Platinum	Ptsoh	0.2597047
Carotene	Dimethylamine	ACN	Platinum	Formic_acid	4e-07
Carotene	Dimethylamine	ACN	Platinum	CsCO3	0.0606154
Carotene	Dimethylamine	ACN	Platinum	Triethylamine	3.8e-06
Carotene	Dimethylamine	ACN	Platinum	NiCl2	0.2943653
Carotene	Dimethylamine	ACN	Platinum	CuCl2	0.0076592
Carotene	Dimethylamine	ACN	Platinum	Pd(OAc)2	0.1965769
Carotene	Dimethylamine	ACN	Platinum	Dy(OTf)3	0.2688436
Carotene	Dimethylamine	ACN	Platinum	Nothing	0.0094877
Carotene	Dimethylamine	DMF	Carbon	Ptsoh	0.6631398
Carotene	Dimethylamine	DMF	Carbon	Formic_acid	0.0001182
Carotene	Dimethylamine	DMF	Carbon	CsCO3	0.0834969
Carotene	Dimethylamine	DMF	Carbon	Triethylamine	0.0011814
Carotene	Dimethylamine	DMF	Carbon	NiCl2	0.0095602
Carotene	Dimethylamine	DMF	Carbon	CuCl2	0.0025429
Carotene	Dimethylamine	DMF	Carbon	Pd(OAc)2	0.0008871
Carotene	Dimethylamine	DMF	Carbon	Dy(OTf)3	0.0445501
